date,ice_drink_sales_actual,ice_drink_sales_predicted
2075-07-08,159,177.46349
2093-05-26,110,108.13258
2052-10-15,112,109.81754
2097-04-30,123,108.892
2118-01-17,56,55.692554
2067-11-15,55,55.134506
2113-03-07,123,110.15777
2116-01-10,56,48.666996
2046-05-21,127,109.50659
2029-03-02,124,112.791985
2045-11-28,45,53.892933
2096-01-05,46,57.861927
2044-09-25,150,141.67842
2090-10-08,169,138.39934
2092-12-29,53,52.97121
2126-02-19,42,56.16674
2119-07-05,181,177.61252
2111-06-26,160,176.26712
2030-01-06,58,58.85057
2032-04-09,147,112.67343
2096-09-13,100,110.73762
2068-04-20,138,115.55984
2124-12-25,55,53.505554
2116-01-01,61,58.034332
2086-02-05,54,58.63499
2092-10-18,111,115.30497
2045-01-18,46,45.601543
2067-10-28,115,92.68954
2102-10-17,107,104.03239
2086-11-08,65,56.78428
2039-03-16,129,109.35633
2060-03-03,86,92.25049
2094-07-25,186,180.47853
2106-11-04,50,47.600147
2070-05-02,94,115.12172
2098-04-15,74,97.34973
2082-02-10,58,57.276806
2040-10-05,116,115.90735
2094-06-28,177,175.67542
2036-10-09,141,110.47862
2063-12-07,53,57.558914
2094-02-23,57,55.05709
2080-12-27,60,56.605907
2100-12-02,67,56.797985
2035-11-02,44,47.14375
2071-04-08,121,112.12928
2070-05-23,140,117.91964
2079-05-25,111,113.59144
2089-01-15,72,67.63968
2117-04-03,126,133.14212
2083-02-19,50,56.79792
2074-07-25,185,175.2906
2056-01-04,54,58.199505
2083-07-03,235,214.63544
2060-02-11,66,56.878258
2116-06-25,175,175.48842
2047-06-15,193,208.4675
2104-06-22,215,217.39232
2065-10-15,88,109.6593
2121-07-13,191,218.36372
2095-07-31,218,213.13959
2076-04-19,148,140.28238
2046-07-08,209,218.37086
2025-12-11,53,47.68163
2120-08-17,217,214.41197
2078-08-15,153,146.91734
2096-05-29,96,110.9189
2046-07-31,154,171.49886
2121-02-18,49,55.22671
2047-06-29,201,213.8252
2066-06-08,184,173.54744
2094-08-02,193,176.69598
2084-08-24,166,169.90205
2080-01-31,50,52.52692
2083-01-04,51,58.70557
2054-12-01,53,56.677765
2095-08-20,209,209.60774
2055-01-26,68,54.861717
2024-12-03,57,50.572754
2037-08-16,207,215.94441
2103-08-10,151,145.15193
2092-10-09,97,111.705635
2124-11-01,53,58.377884
2071-11-10,38,50.158215
2047-02-27,61,55.051212
2090-05-27,140,148.69655
2057-03-27,109,112.42152
2036-12-03,54,55.925957
2033-08-03,177,172.77094
2049-09-13,108,110.19989
2085-10-30,125,106.32388
2054-11-23,66,54.538143
2108-09-23,119,136.40492
2027-05-28,124,112.06174
2081-01-12,53,67.026566
2069-08-10,210,217.21109
2085-03-03,121,132.08813
2067-05-11,109,108.66237
2049-02-24,44,54.24433
2097-03-14,137,112.290825
2102-08-20,193,218.50362
2087-08-20,184,175.8565
2085-07-22,212,217.22385
2119-12-21,51,53.68844
2104-01-20,81,66.57194
2085-10-04,99,110.37287
2097-08-11,217,213.70087
2085-11-04,72,68.08382
2107-11-04,56,58.191402
2045-05-20,131,139.08131
2119-04-21,106,112.431755
2053-08-03,222,212.0055
2112-06-22,153,174.61891
2047-04-05,128,113.776855
2117-11-01,63,57.63766
2048-06-09,177,172.6151
2085-01-04,68,58.321335
2094-01-20,62,55.69092
2053-01-06,51,46.697933
2043-12-06,80,66.81454
2098-02-04,46,51.573124
2043-01-04,64,68.70495
2120-09-24,98,90.461716
2059-10-30,121,109.77541
2110-10-24,89,112.126236
2037-05-18,133,110.01493
2124-04-16,146,140.2567
2092-08-22,191,175.13655
2025-12-05,44,57.702164
2092-05-04,145,139.19073
2068-09-25,124,108.9138
2109-03-26,117,111.31074
2100-03-31,124,110.59907
2068-07-24,155,174.47198
2035-11-18,66,72.12775
2079-03-25,128,137.38307
2099-12-17,49,54.81219
2103-07-31,166,171.00945
2059-02-26,61,55.211777
2095-06-25,199,214.78476
2094-03-15,108,109.00418
2052-06-07,189,177.69418
2090-01-23,69,55.717567
2102-02-26,77,73.282814
2077-03-27,126,134.11678
2096-04-30,118,109.57788
2071-09-01,134,108.911835
2111-04-07,87,113.48521
2047-01-27,70,65.09801
2086-07-11,183,179.13771
2117-03-24,146,111.15868
2090-06-19,169,175.89427
2030-05-30,111,109.39516
2047-03-31,125,145.41628
2089-12-21,54,55.255615
2074-11-23,66,56.969906
2111-09-15,126,108.045944
2081-10-31,90,115.209564
2076-10-22,102,111.87994
2049-08-25,158,170.94807
2041-09-13,87,110.298004
2072-03-07,96,107.76654
2096-03-24,155,136.84448
2032-06-13,212,215.9526
2107-06-20,150,176.6007
2052-12-21,58,58.962418
2094-02-04,56,58.079224
2111-08-03,159,171.72432
2027-02-03,52,60.86021
2120-05-04,120,138.77773
2059-12-16,44,57.25657
2082-01-01,60,59.32964
2110-05-13,95,109.641014
2053-04-04,136,111.52065
2109-08-22,166,175.24225
2079-04-05,98,110.53729
2034-06-15,156,174.45781
2117-04-29,85,112.37703
2057-10-10,98,91.26921
2086-03-21,120,112.51173
2051-04-22,133,138.02612
2094-06-15,180,175.94519
2084-01-20,52,54.564102
2058-01-08,46,57.655804
2027-02-05,48,59.667866
2116-03-04,112,111.08275
2098-05-12,97,110.28234
2084-07-11,165,174.06033
2118-05-03,123,113.29762
2047-08-16,167,175.13382
2042-02-07,62,59.31072
2109-07-11,160,179.49165
2079-03-16,125,109.8408
2114-09-16,118,141.85806
2035-11-30,54,51.095367
2069-12-15,58,67.036476
2098-09-08,131,109.50007
2097-02-20,50,55.274723
2101-09-11,123,115.28767
2072-08-20,218,215.95189
2123-05-31,144,107.54839
2041-08-26,166,170.58075
2025-02-01,74,70.16835
2053-02-25,51,44.89742
2081-02-15,76,65.969696
2028-11-02,61,54.73836
2053-11-12,56,56.043274
2116-06-08,173,177.34303
2054-03-11,103,109.63716
2047-07-30,160,173.72221
2097-12-21,67,67.88886
2053-11-26,59,55.905884
2040-04-17,139,110.14785
2037-07-24,189,176.6489
2094-07-19,168,171.79857
2032-12-19,65,62.8985
2121-03-03,140,108.36722
2094-03-01,89,109.43984
2076-09-05,130,133.94838
2096-05-08,75,94.237976
2062-11-03,42,48.922504
2124-12-29,65,56.72961
2071-05-08,99,114.69924
2060-02-15,54,70.19405
2031-05-02,122,113.49373
2121-10-26,140,142.2565
2117-12-15,55,56.958313
2114-05-26,130,142.44461
2110-01-09,61,47.668926
2052-10-10,111,93.052734
2095-08-15,166,173.15414
2038-05-18,110,111.53061
2092-05-20,86,90.90077
2088-01-17,57,68.06756
2064-10-11,140,137.18001
2074-01-08,61,59.371326
2088-05-04,139,108.952
2050-10-29,124,135.98256
2101-02-02,52,57.229652
2068-11-02,46,57.037903
2100-03-04,131,110.82735
2091-09-10,129,107.635895
2054-03-19,112,112.28018
2095-11-23,60,56.35968
2105-05-24,111,119.94877
2118-05-31,111,103.55017
2060-03-08,116,93.27037
2108-10-16,142,110.73785
2024-07-21,196,217.52832
2108-04-30,118,108.39262
2031-11-17,43,57.08091
2110-10-22,87,111.27626
2092-01-18,69,56.627563
2071-09-16,111,108.1684
2107-10-24,99,107.314514
2114-11-23,60,57.652554
2094-03-25,114,109.75623
2117-07-12,156,177.09021
2078-12-28,39,47.5217
2106-05-10,122,108.97232
2046-08-04,217,213.72913
2071-02-08,65,70.82449
2109-08-17,207,217.38672
2030-01-28,48,53.900063
2113-11-22,65,54.00493
2103-05-07,101,97.50714
2098-12-04,60,56.546124
2110-01-21,43,56.916023
2034-04-17,105,112.644585
2120-12-07,61,66.20169
2084-01-30,63,66.62633
2057-09-23,145,136.76656
2104-05-10,138,139.08327
2079-05-01,102,114.35044
2074-04-25,106,111.08775
2105-12-22,57,54.015507
2076-01-23,61,54.189556
2120-04-17,95,111.74155
2065-03-30,114,107.774704
2029-08-07,168,177.92462
2094-02-15,63,55.54499
2100-01-07,55,57.334183
2077-11-12,53,56.80475
2089-09-16,123,111.52677
2030-09-09,74,92.899734
2107-02-28,52,54.804737
2089-03-20,124,135.7956
2045-02-10,61,57.791466
2036-05-04,135,142.46553
2078-07-30,226,213.4837
2031-04-01,99,114.16923
2086-06-09,222,213.92857
2113-09-06,102,107.56426
2041-05-24,128,115.004295
2112-03-25,111,114.98387
2057-02-16,51,58.31736
2107-05-05,118,114.52526
2106-11-07,53,69.16801
2097-06-02,207,215.67902
2119-01-23,50,56.29665
2123-02-22,63,54.8318
2085-10-15,97,105.65677
2066-08-22,214,217.16257
2053-10-30,115,108.93478
2031-09-30,128,108.7861
2056-10-29,145,142.30746
2121-09-18,115,108.414154
2040-10-31,111,105.095245
2115-02-18,43,56.916157
2046-01-20,56,67.37266
2102-06-11,212,211.86272
2111-08-26,162,170.48808
2055-11-06,71,67.52349
2087-09-12,122,112.94844
2089-01-06,62,58.569466
2099-05-07,97,114.650246
2046-11-29,57,53.64663
2074-07-05,159,180.44318
2115-07-22,184,171.66035
2081-01-19,75,66.39305
2082-01-25,56,65.40349
2064-06-20,154,177.19789
2056-05-11,138,114.51179
2105-05-20,90,110.95855
2058-07-22,164,174.66603
2118-10-04,103,107.1592
2046-01-31,70,53.28291
2103-04-10,132,109.37324
2074-11-28,58,55.466938
2075-01-31,47,44.749935
2053-08-17,210,209.09665
2062-11-10,70,56.354088
2029-02-22,52,55.83905
2049-11-17,64,54.74191
2077-11-16,61,57.212162
2108-02-24,54,60.105846
2051-12-28,48,54.035557
2034-02-18,64,68.71065
2069-02-13,60,56.340702
2117-02-05,49,58.547817
2071-04-06,100,109.78258
2077-05-14,125,116.0945
2029-01-21,60,67.88654
2041-08-31,195,174.18292
2055-10-15,106,115.28502
2038-11-11,56,54.109108
2123-12-26,69,71.602615
2079-06-13,153,177.54245
2116-01-31,51,55.15535
2073-12-24,51,68.40137
2110-07-11,166,178.49026
2042-07-06,169,180.73059
2046-07-16,176,172.19989
2073-08-20,216,212.14935
2036-09-03,142,108.82934
2060-10-03,129,143.78647
2074-07-02,189,174.61354
2080-01-03,55,58.001854
2024-10-13,153,144.0936
2062-06-30,170,173.65973
2123-08-13,171,175.76237
2064-10-06,105,111.353195
2025-04-27,144,142.18094
2074-11-04,53,67.45666
2059-05-15,96,115.727715
2117-05-03,103,113.782234
2032-11-25,53,55.671803
2111-04-06,105,113.94822
2116-11-10,69,56.900314
2087-03-29,127,134.03217
2040-02-26,77,65.75351
2057-03-03,141,130.91669
2026-11-29,64,68.824615
2098-02-24,57,57.677856
2055-10-01,133,112.846016
2053-07-27,230,216.87059
2072-02-23,42,54.97411
2105-03-05,96,109.21088
2112-02-22,58,57.55037
2043-04-29,87,109.55878
2094-09-26,129,144.97284
2117-03-05,119,107.01991
2034-10-22,148,141.0083
2101-01-04,49,58.269844
2025-03-31,86,107.33237
2064-12-14,70,71.624245
2032-03-12,92,112.41353
2082-11-16,42,57.87198
2058-11-18,53,55.910175
2058-08-29,184,170.16663
2111-10-29,114,107.18086
2054-08-03,169,170.6329
2059-01-31,51,53.547314
2058-11-06,48,55.966686
2093-02-17,55,57.100166
2110-12-28,68,72.05666
2055-03-14,170,136.4114
2074-11-20,59,55.914455
2092-06-04,159,173.76999
2042-01-08,57,57.757336
2097-08-03,225,211.51132
2087-06-08,198,211.07872
2115-05-08,90,111.733505
2061-07-21,155,175.55087
2075-04-13,92,116.64333
2038-05-10,98,108.75682
2085-01-20,71,66.36309
2046-03-14,114,111.82369
2052-03-03,167,124.965126
2077-09-10,93,111.732086
2046-09-02,119,141.74985
2118-09-23,90,110.66782
2062-11-02,61,57.085842
2042-09-05,115,113.50283
2066-06-22,179,175.36081
2028-06-10,233,210.58041
2072-05-17,116,111.56703
2077-01-21,65,54.935337
2080-07-30,169,172.0468
2063-10-16,91,108.614876
2091-10-10,108,109.02598
2030-10-05,119,135.89543
2026-02-22,56,69.54863
2037-06-06,214,214.43355
2060-09-20,120,106.83967
2110-03-02,155,133.60004
2067-03-07,131,110.3154
2109-03-18,107,106.90206
2109-03-22,102,116.3482
2027-10-06,106,113.03286
2036-08-19,179,167.70049
2074-12-25,43,55.87555
2096-02-09,59,57.248928
2042-11-21,48,46.962063
2054-06-12,187,176.0685
2105-03-28,146,137.68256
2081-07-12,197,211.93767
2038-02-27,64,67.21957
2063-09-02,148,141.2948
2065-05-07,115,114.45405
2122-09-06,137,139.28633
2099-07-17,163,176.13185
2037-05-28,101,109.91108
2116-04-24,115,98.35129
2098-11-11,62,57.11062
2086-11-11,46,58.423126
2057-05-06,145,139.09937
2035-12-20,56,55.039265
2034-12-28,59,51.96503
2109-02-23,80,69.55888
2034-08-07,178,167.65352
2083-09-28,85,106.861046
2120-01-03,56,58.33912
2109-07-21,199,217.02989
2030-03-18,92,106.42168
2028-12-08,46,58.052933
2124-09-11,114,109.438995
2107-04-09,139,136.69719
2067-09-12,88,91.412186
2056-08-27,214,207.8596
2097-08-05,167,173.87332
2105-03-11,117,110.475685
2041-04-11,74,96.81745
2040-01-23,53,54.64528
2049-11-09,63,54.937855
2039-05-13,87,114.0615
2121-11-24,58,57.371033
2025-07-20,226,212.72533
2040-06-07,187,178.88408
2066-12-19,67,67.98867
2088-06-17,171,176.8781
2038-12-10,59,58.32017
2044-02-01,43,58.09097
2095-12-16,61,58.0964
2092-02-09,75,68.756004
2122-05-23,132,139.05055
2083-06-10,138,147.00465
2085-03-30,117,117.63611
2126-02-02,66,66.148384
2044-12-17,71,70.15112
2038-07-08,148,149.57756
2065-03-16,72,97.99606
2070-07-19,216,215.25572
2046-09-01,105,136.33044
2036-01-09,63,57.696167
2046-06-22,167,174.03008
2063-11-05,54,54.85992
2096-02-19,74,71.272835
2071-11-15,58,70.23714
2039-10-29,133,141.97357
2104-12-15,49,56.606247
2122-04-04,133,138.44006
2121-11-22,67,70.40866
2032-08-20,194,174.87093
2095-01-15,72,65.895294
2028-08-07,176,173.47662
2047-05-06,144,113.800224
2038-06-08,177,176.119
2117-03-23,105,111.65418
2067-05-05,140,109.55802
2106-04-01,99,110.455635
2092-10-17,122,115.41738
2112-12-15,45,54.24113
2064-08-30,222,210.25655
2121-08-09,185,175.33606
2058-12-28,60,68.099106
2064-06-21,202,214.55824
2118-04-09,148,136.46077
2077-05-19,96,111.87859
2092-01-08,61,57.27845
2100-06-24,162,174.94109
2038-01-07,50,58.09185
2067-05-06,122,112.955894
2075-10-05,132,137.81717
2036-12-07,79,66.01653
2045-03-22,136,111.12679
2107-04-24,126,141.12975
2107-04-12,105,109.97693
2104-03-17,116,108.47134
2085-10-08,118,111.25946
2124-01-04,43,48.028843
2039-12-14,64,56.505486
2086-03-18,100,107.81297
2067-09-13,135,109.45149
2079-12-23,59,68.6661
2090-08-26,216,213.18372
2047-07-05,164,178.11458
2057-04-28,135,139.11502
2075-01-19,81,67.06327
2055-03-01,134,105.49562
2121-05-12,125,111.90316
2119-03-02,112,108.770454
2124-09-02,119,134.1205
2108-05-16,123,113.48334
2064-08-21,178,173.21237
2049-08-27,153,172.92719
2123-03-20,118,135.52316
2075-01-27,67,66.30608
2029-01-31,72,53.04964
2078-07-19,161,176.37766
2111-05-11,112,110.541046
2028-05-01,115,113.18135
2110-02-11,70,57.298977
2122-04-03,96,112.066956
2106-10-17,158,140.60057
2116-12-01,47,59.001537
2074-09-10,104,108.13753
2081-05-28,109,109.8652
2043-02-15,63,66.38842
2036-12-22,61,55.38521
2054-06-09,185,172.9554
2096-05-24,92,114.02218
2121-03-01,134,135.21576
2087-06-01,200,203.59264
2122-10-15,85,105.877625
2062-02-01,53,51.368847
2098-09-20,104,115.43117
2046-12-07,47,57.166534
2111-07-24,170,176.55104
2038-12-27,49,49.20959
2079-11-20,70,55.445568
2095-05-28,137,137.49144
2070-01-24,51,56.42602
2097-07-16,169,176.36443
2096-04-22,150,140.43471
2024-06-21,144,147.40013
2094-10-17,127,136.62805
2063-07-05,165,176.2208
2039-07-25,176,175.07623
2087-12-29,61,54.95015
2087-08-16,223,212.07079
2058-07-01,161,177.87486
2117-11-12,48,58.165874
2070-01-16,61,55.208176
2124-05-08,94,98.91481
2083-10-14,135,112.134834
2059-11-13,45,47.09409
2083-11-12,43,56.74287
2060-08-27,168,173.16095
2039-12-20,53,55.781284
2119-11-27,45,55.133236
2122-03-21,162,135.75891
2024-12-31,47,53.29391
2103-09-12,77,91.840805
2071-12-22,44,55.63959
2039-03-04,120,114.41625
2083-11-29,67,56.018383
2059-05-28,113,110.12933
2079-06-17,212,210.93208
2058-04-06,129,136.69597
2030-07-14,221,217.61948
2109-12-22,51,66.76957
2058-12-24,58,54.52509
2109-08-21,192,176.01344
2121-08-17,167,182.68217
2028-11-24,72,55.507847
2054-11-02,56,58.78832
2087-05-09,103,114.87343
2105-03-16,141,103.68649
2032-08-15,194,216.26302
2045-07-14,166,179.03363
2125-06-01,184,173.99248
2104-08-01,180,175.48889
2056-06-30,171,174.27686
2071-06-13,223,212.0393
2033-07-14,173,175.71487
2097-09-22,162,139.63411
2081-01-26,53,65.78335
2095-05-06,119,113.9026
2120-01-02,60,58.322662
2053-03-14,104,112.88338
2098-09-06,101,115.34315
2108-06-14,175,175.812
2029-01-18,60,55.294373
2109-07-04,154,175.41434
2060-09-15,121,109.58671
2104-06-01,218,204.28415
2060-05-15,150,140.66762
2063-04-24,98,96.263725
2083-09-10,110,99.34982
2030-07-13,195,217.2916
2073-04-29,145,137.08925
2098-03-17,108,109.70261
2082-08-04,144,142.67265
2093-01-16,59,58.633324
2084-06-28,170,174.39888
2088-04-10,169,137.19124
2101-01-15,79,67.6207
2096-08-03,168,173.02705
2028-07-19,161,173.99529
2063-07-26,170,171.49026
2119-10-20,122,113.60033
2030-05-04,118,137.98032
2054-06-26,185,175.2254
2101-01-13,46,56.706352
2089-01-12,59,57.473934
2068-10-13,151,135.61914
2060-03-11,130,109.26282
2122-04-29,94,110.364395
2044-12-20,44,54.13063
2118-06-16,163,176.59758
2100-03-15,120,109.20718
2027-08-06,161,178.21536
2104-03-07,111,111.84759
2061-06-09,156,174.4851
2116-10-05,140,111.61683
2088-02-22,83,70.72288
2069-04-30,110,109.67728
2093-09-16,99,107.78218
2026-03-31,118,109.62934
2038-02-10,62,55.948235
2119-07-15,211,216.22429
2083-07-17,231,215.93878
2092-09-30,147,107.3468
2039-12-28,68,54.8275
2060-07-15,177,173.54393
2052-01-17,44,56.17684
2066-03-12,124,114.839226
2077-11-02,61,56.43964
2046-03-05,109,107.86351
2028-02-28,70,53.83771
2096-02-23,59,56.78986
2079-11-24,60,58.84719
2053-11-02,61,63.245964
2024-12-13,48,58.331196
2084-02-01,66,58.64544
2089-06-30,157,173.86656
2083-05-10,103,112.35735
2041-11-15,42,47.03776
2115-11-18,55,56.492638
2030-07-10,135,148.28558
2081-04-05,143,136.65239
2061-08-01,164,172.65405
2033-01-25,50,44.620785
2026-04-24,126,117.34861
2079-04-30,134,137.07263
2119-01-31,50,43.046467
2094-09-29,110,107.92222
2028-04-18,112,109.94787
2038-11-17,56,56.36683
2044-12-24,61,68.50916
2087-11-03,48,58.178223
2072-12-31,68,66.99796
2094-01-24,71,66.67651
2067-02-06,67,70.83166
2085-06-29,165,178.10779
2059-01-14,47,56.625584
2072-01-29,61,56.131298
2066-06-27,230,209.3465
2125-10-16,87,84.40777
2034-03-20,110,107.67442
2058-02-09,65,68.32622
2080-06-29,219,207.60756
2027-06-22,168,175.54291
2069-10-06,142,141.89192
2024-10-30,146,105.53755
2083-09-29,112,108.07127
2076-04-10,119,114.57799
2054-07-20,179,172.10672
2121-09-30,107,109.51893
2122-11-13,61,55.7673
2117-09-08,126,108.8766
2068-03-19,144,106.97817
2068-12-26,59,52.762547
2027-05-18,125,110.4795
2106-12-24,56,57.14856
2047-10-25,115,112.68288
2072-10-15,133,138.70244
2097-03-28,104,110.31105
2054-12-30,57,53.160824
2067-07-05,163,177.19934
2080-02-29,58,58.943184
2095-08-10,162,172.94798
2041-05-02,115,110.32117
2045-05-18,105,113.9937
2117-11-10,42,48.273373
2064-06-28,178,173.38838
2088-09-14,99,108.82584
2040-06-01,162,177.24254
2059-10-11,112,139.4359
2071-12-11,62,56.11685
2123-02-01,67,56.027264
2097-09-19,97,95.17771
2065-06-29,182,175.64215
2123-09-15,104,111.4686
2080-06-24,190,170.69621
2045-01-15,67,67.263214
2072-01-26,41,55.21158
2079-02-08,66,57.766937
2072-07-17,221,216.68301
2116-06-06,235,214.79214
2077-04-16,140,115.092865
2114-08-26,209,213.75644
2086-01-23,46,55.783176
2114-02-08,56,57.012188
2058-11-01,52,55.237526
2030-08-25,214,209.63026
2074-02-12,66,57.289967
2049-12-13,53,54.69301
2053-12-23,62,54.353535
2030-05-06,99,112.84736
2120-10-28,112,102.864395
2095-02-08,60,58.239174
2117-08-19,171,172.48207
2112-10-05,98,108.49058
2086-10-14,104,109.05884
2087-06-28,218,210.9068
2117-02-10,50,56.90275
2077-05-23,139,143.22844
2031-10-11,140,143.12138
2051-07-20,195,175.20242
2083-12-11,65,67.981544
2114-08-11,199,211.14153
2053-04-12,121,135.79417
2087-12-02,52,55.969864
2091-01-03,49,58.16885
2089-05-20,146,118.72582
2042-02-05,54,60.255405
2107-04-04,141,113.67313
2063-10-28,158,143.14847
2038-11-12,61,56.46483
2030-03-21,108,110.402084
2124-03-15,114,96.519745
2123-04-30,140,113.93441
2076-08-15,220,212.9341
2050-05-15,152,141.66747
2112-05-02,102,108.44416
2088-01-04,63,69.18043
2034-01-27,59,55.68294
2082-06-11,190,174.26366
2035-09-19,112,109.51854
2095-05-09,75,98.26605
2085-04-26,105,111.315956
2041-10-19,152,134.8452
2113-01-28,81,65.63032
2029-08-10,172,176.82063
2108-07-05,186,177.78857
2114-03-08,135,112.50211
2067-12-14,54,54.729713
2093-11-29,70,69.39701
2121-08-23,219,215.15686
2076-03-19,109,112.439354
2034-03-08,119,112.325836
2051-10-23,88,88.000885
2049-06-24,154,169.88237
2065-05-10,116,143.6121
2029-10-21,134,146.55524
2069-01-05,62,68.24373
2068-10-04,108,113.35407
2056-02-09,48,58.06938
2066-02-26,58,60.551933
2120-03-13,100,109.49111
2093-11-30,40,47.701885
2043-06-26,159,175.47768
2118-03-20,116,140.10834
2060-11-03,57,57.725925
2089-09-03,108,136.71083
2038-10-04,111,111.214134
2043-09-23,81,92.044464
2076-03-23,99,108.1149
2063-05-25,89,115.68207
2034-04-04,105,99.70216
2114-07-27,199,175.14398
2046-06-19,170,172.29005
2063-03-16,116,114.47753
2059-10-03,138,114.89497
2037-01-10,83,67.7365
2109-10-29,100,107.86014
2095-12-24,58,67.616615
2102-11-08,64,57.628807
2029-11-27,55,55.67611
2065-08-12,175,172.50334
2032-01-19,47,53.92
2065-03-21,113,136.61935
2105-06-02,174,176.36066
2062-06-14,164,178.28647
2113-09-01,125,112.606064
2098-09-21,134,136.2401
2027-11-26,52,55.8493
2055-08-28,198,212.9962
2101-11-08,60,57.81375
2124-06-25,197,173.64952
2101-08-16,183,170.47087
2042-11-22,73,68.31734
2048-09-21,96,109.80147
2107-02-23,43,59.003643
2107-02-21,64,57.46751
2056-02-12,49,59.497196
2048-11-24,38,49.78304
2080-12-11,54,56.792435
2076-09-26,130,132.46086
2074-07-10,168,177.91748
2122-10-17,115,140.45369
2081-04-24,113,112.83217
2057-01-06,77,68.42992
2034-12-30,82,67.85491
2112-11-04,55,57.27953
2044-08-18,156,173.93954
2111-08-28,152,172.36586
2072-08-08,155,171.09761
2112-04-03,128,139.33473
2061-04-20,127,110.22246
2064-05-08,122,109.44116
2092-01-09,55,58.07089
2042-12-04,57,58.009567
2089-12-16,51,57.846176
2042-06-07,202,215.44162
2067-05-07,140,138.59995
2064-06-24,183,170.77719
2096-05-28,116,104.845
2116-11-16,43,51.491173
2068-07-02,158,177.89566
2057-03-24,135,137.74403
2024-10-09,127,113.24711
2057-07-09,187,177.4669
2075-11-06,49,57.01298
2072-07-28,163,170.51407
2109-04-27,137,134.44022
2105-04-02,116,113.88537
2055-05-17,100,111.77885
2046-07-05,167,179.42899
2111-10-02,104,95.448326
2043-11-17,68,56.711117
2034-02-22,49,56.46231
2063-03-04,163,130.11334
2066-03-18,112,110.53242
2065-02-25,57,59.3431
2097-02-27,51,58.15494
2043-01-21,64,55.876842
2123-04-04,133,137.59209
2070-10-08,99,109.643486
2063-09-01,139,132.96002
2053-11-14,65,57.005802
2115-01-31,68,53.510254
2114-05-01,123,114.03158
2044-03-28,115,108.42392
2101-12-23,56,56.956505
2066-12-22,58,54.14146
2111-01-17,68,67.58608
2064-05-09,116,113.58461
2088-01-16,67,56.781494
2056-06-25,206,215.37436
2119-08-01,194,172.42508
2111-01-23,60,45.931232
2045-09-04,110,110.867134
2106-12-16,64,54.668182
2081-08-15,192,173.62988
2070-10-15,99,109.49648
2081-06-19,198,174.64467
2025-06-27,159,174.29819
2059-12-09,50,48.7665
2074-11-16,59,56.51798
2066-08-09,177,166.78506
2049-05-02,122,139.21136
2025-11-02,72,70.320885
2046-11-25,57,68.474205
2068-02-26,85,71.19702
2079-09-20,132,110.81835
2119-09-18,121,107.9738
2077-05-18,132,111.02744
2094-04-01,124,112.33536
2045-07-20,198,172.52478
2040-05-05,146,141.31985
2112-04-15,147,112.98686
2058-08-30,157,173.26256
2075-01-12,53,67.48007
2098-10-03,89,112.33278
2050-11-14,52,58.348568
2037-01-05,60,59.575195
2034-09-11,103,107.61076
2049-05-04,96,107.20282
2036-02-08,52,59.505203
2089-09-10,131,136.59708
2125-11-11,63,69.002785
2091-05-12,146,138.8551
2109-04-19,131,111.75732
2103-07-21,229,214.67094
2047-10-31,86,89.50031
2041-04-02,142,113.92967
2083-09-16,88,109.117744
2063-11-18,63,68.75574
2071-02-04,49,59.92583
2105-05-07,117,109.69402
2057-02-18,69,68.900406
2093-05-24,139,143.53842
2089-01-23,71,67.19996
2026-08-05,160,172.74014
2083-06-26,168,173.41312
2067-05-17,103,110.43578
2070-03-18,130,109.12421
2088-05-30,123,144.02711
2063-10-02,80,93.35682
2097-06-20,181,177.19377
2091-06-14,178,174.55635
2034-08-14,175,170.31606
2035-04-24,103,96.52487
2039-08-23,161,144.25261
2071-08-19,186,174.81409
2057-05-29,99,94.60981
2088-08-20,186,175.0744
2092-06-05,185,179.24828
2105-11-01,62,70.75646
2103-09-05,109,110.635765
2028-03-14,111,94.80284
2029-01-23,61,55.192444
2051-01-18,49,55.368042
2086-08-19,164,167.79643
2057-03-01,80,88.03509
2109-02-15,58,60.55693
2058-05-11,137,143.16232
2122-06-15,154,149.0294
2028-01-03,54,57.796997
2115-05-13,126,110.91815
2053-12-12,44,57.831516
2039-09-27,124,109.74473
2106-05-20,97,113.58697
2109-09-21,138,135.7091
2120-10-01,112,112.69135
2089-10-06,110,113.255875
2069-01-06,79,66.25698
2109-03-17,121,139.98645
2039-12-09,55,57.55041
2110-12-05,57,56.55427
2093-07-17,157,179.34198
2069-06-16,199,213.77397
2107-03-08,105,111.41664
2063-12-03,65,55.50272
2059-10-08,137,107.90715
2048-07-06,165,176.69867
2068-12-18,50,56.9234
2107-01-09,65,68.49367
2115-10-25,136,113.02349
2039-06-29,171,171.74376
2091-10-20,166,146.93198
2066-02-09,45,58.20732
2121-05-21,130,110.218414
2095-05-14,155,139.79764
2096-01-03,64,58.958218
2045-07-03,193,176.83672
2102-05-24,104,109.28846
2032-08-05,139,143.50742
2032-09-21,138,110.016914
2038-05-27,86,113.33339
2088-01-26,49,54.738976
2037-03-30,121,112.0571
2092-12-17,57,54.295475
2122-11-11,60,56.239925
2109-12-24,58,53.94741
2120-07-24,161,175.91193
2122-10-01,118,110.18788
2066-12-15,55,54.888504
2034-10-08,98,126.35772
2057-04-23,120,109.220695
2104-12-13,65,67.278175
2085-11-15,56,56.62774
2090-06-09,146,148.46815
2078-11-26,60,68.70349
2085-01-12,49,48.98988
