date,ice_drink_sales_actual,ice_drink_sales_predicted
2013-12-29,65,66.46589
2023-04-19,112,107.348724
2018-03-03,161,132.695
2001-04-02,99,106.16653
2016-03-27,132,139.84044
2006-09-02,149,143.45015
2013-06-01,217,215.2748
2004-09-24,120,112.96437
2002-07-10,154,179.1704
2007-02-01,53,54.859318
2020-09-24,110,112.68814
2017-05-07,134,138.35867
2013-05-09,102,91.95896
2011-05-19,120,116.159775
2000-11-26,73,70.95664
2012-04-30,122,109.88155
2018-03-15,130,106.11834
2006-12-29,64,52.948395
2019-08-23,130,150.84523
2004-06-05,170,170.3387
2004-04-08,115,112.29658
2002-01-18,61,60.24392
2019-02-04,51,55.24578
2009-06-26,167,172.308
2014-12-12,43,54.66354
2021-03-29,114,108.352516
2005-07-27,193,176.93892
2002-08-18,216,204.92555
2019-03-25,97,109.47206
2013-11-20,45,53.14225
2012-06-16,215,211.03035
2017-12-10,61,68.25061
2023-08-28,175,173.28767
2019-02-27,62,54.186184
2005-03-30,91,105.604744
2007-11-20,52,54.2415
2016-03-05,143,130.79013
2022-06-01,185,181.93462
2003-07-19,204,209.45529
2014-04-03,120,110.5283
2012-10-05,104,121.905106
2006-10-21,157,136.7005
2001-10-26,80,92.11901
2004-05-25,93,112.34329
2002-04-21,145,138.69865
2021-07-05,182,178.09229
2016-03-15,118,114.727066
2002-04-13,154,130.78499
2009-08-30,180,170.29375
2022-05-25,89,111.7243
2004-11-15,34,45.981316
2008-08-08,155,177.48758
2020-09-20,102,139.72571
2009-06-16,160,170.92274
2022-02-01,60,52.914894
2019-07-13,210,213.12033
2016-01-22,41,46.821198
2008-09-04,118,111.644844
2009-12-28,56,52.28336
2024-05-18,137,133.5186
2015-06-18,183,171.40694
2016-10-27,118,106.49111
2024-08-08,177,172.66763
2009-08-23,203,203.94461
2001-02-15,52,59.67038
2024-01-23,62,54.730015
2007-11-22,55,54.007122
2010-01-10,62,70.99288
2012-11-04,59,66.83966
2013-07-27,204,212.44382
2022-07-26,173,175.93166
2001-08-27,174,174.2823
2000-01-31,62,56.57663
2000-09-20,88,109.14722
2009-06-19,155,172.58018
2000-09-04,91,118.47759
2002-05-02,119,107.31364
2024-03-16,147,120.876274
2016-06-13,176,172.5757
2000-07-18,178,174.03435
2001-06-16,221,212.2459
2010-07-09,162,177.50421
2008-04-06,143,139.61716
2023-05-28,154,131.80919
2014-01-01,47,56.367115
2001-03-31,120,128.54373
2014-05-02,127,113.04801
2017-12-21,63,54.60042
2005-12-29,45,55.010838
2010-02-21,57,74.97273
2024-04-17,98,108.77471
2012-09-09,143,112.65405
2019-10-25,117,118.98973
2005-04-29,72,101.56378
2015-07-17,168,174.05815
2020-11-18,48,52.588802
2010-02-06,71,57.097095
2009-05-31,132,114.53154
2017-10-25,82,111.72062
2022-09-26,107,116.192345
2014-05-06,129,115.20905
2021-03-10,100,115.00459
2008-12-30,49,55.177563
2004-08-18,145,148.36595
2018-05-18,137,113.28222
2000-08-05,230,212.53236
2002-10-02,101,92.359
2020-12-26,63,63.90914
2021-01-11,70,56.075348
2012-04-02,118,109.31459
2017-12-13,55,54.85152
2008-12-13,59,66.412155
2003-04-10,95,111.20141
2017-10-12,99,95.887276
2014-02-02,85,73.48773
2001-11-06,51,57.15716
2003-10-06,120,110.4153
2022-10-02,168,127.10704
2018-05-25,124,110.16586
2000-08-17,187,171.73286
2003-11-15,80,67.44838
2013-03-21,103,111.97974
2008-03-26,104,107.22644
2019-11-01,50,55.60292
2009-03-29,153,140.13643
2014-09-03,98,111.273125
2018-11-08,67,55.053177
2010-02-10,58,60.779274
2014-06-02,166,176.1184
2013-11-07,47,55.53056
2023-10-30,119,106.30541
2016-08-28,194,206.2465
2015-09-02,109,109.136444
2004-05-12,84,92.90659
2010-12-06,70,54.255608
2016-04-06,98,109.16977
2008-04-22,121,113.99579
2007-01-13,58,67.31294
2007-11-08,58,55.457855
2000-12-03,62,63.5107
2013-11-22,63,52.54497
2015-05-11,107,116.38002
2023-01-02,56,56.33979
2008-11-30,69,68.153465
2015-12-14,58,57.005985
2012-06-20,162,172.39629
2018-06-19,177,171.01222
2023-10-28,159,130.82043
2000-04-06,122,111.01004
2006-06-20,165,171.55399
2023-10-24,95,93.981735
2022-01-12,46,56.17949
2008-06-17,194,171.8965
2018-07-16,161,172.49124
2008-05-21,116,106.03235
2004-06-04,136,142.69804
2022-08-21,218,203.72743
2006-01-24,45,56.674973
2002-10-14,127,107.90278
2015-08-07,183,171.25114
2006-04-22,153,133.73817
2011-03-26,161,129.28296
2000-12-16,77,67.358765
2014-12-23,61,54.114204
2013-12-21,64,67.61003
2007-07-17,186,175.09451
2022-08-26,135,152.88658
2015-11-27,50,55.321693
2008-12-01,46,58.75449
2005-09-25,114,132.15495
2006-05-10,90,107.13416
2011-02-12,81,65.75852
2015-04-25,176,135.80655
2015-04-05,122,143.41841
2010-10-25,118,109.25317
2014-04-01,109,106.48439
2002-01-12,72,66.84771
2000-06-29,160,173.26819
2003-01-20,68,57.331955
2008-05-13,139,108.15101
2000-12-15,66,56.328342
2021-06-11,180,175.19699
2020-02-23,61,76.877815
2009-02-28,60,55.34233
2004-10-07,100,117.14221
2018-01-01,66,56.886154
2015-01-06,46,57.65007
2000-03-22,103,90.44436
2003-06-17,161,171.38255
2020-12-13,67,68.69918
2007-11-14,41,55.974022
2002-04-11,107,106.75682
2015-05-23,114,143.33644
2008-06-25,193,173.6218
2003-04-14,113,107.709236
2014-10-25,166,133.88727
2010-03-12,128,114.39125
2023-02-16,71,63.560486
2021-01-20,51,56.53615
2007-02-27,54,60.224743
2012-07-03,173,178.62172
2012-06-27,161,175.6151
2024-02-09,58,64.3077
2006-08-04,157,174.59828
2017-12-18,44,56.686283
2019-05-08,81,114.40415
2011-08-06,221,211.02196
2022-12-20,49,57.67499
2019-08-26,191,174.1373
2001-12-11,52,57.83818
2014-04-21,119,109.14424
2017-05-20,104,137.11884
2008-12-27,63,63.795124
2018-03-06,85,112.87482
2011-12-03,76,66.361145
2018-10-07,129,129.47566
2020-11-11,56,55.428673
2015-02-22,67,59.956535
2010-07-24,207,210.27386
2006-02-23,44,57.573196
2017-09-06,102,95.87326
2014-01-04,79,65.10702
2003-02-13,49,55.68011
2019-01-26,74,63.92997
2024-01-15,60,56.460743
2017-04-10,84,94.41532
2017-09-07,98,112.438705
2019-02-28,55,58.171337
2012-10-11,104,112.02055
2018-03-26,111,112.63406
2000-06-21,195,173.3406
2018-10-25,105,110.90146
2021-03-25,137,109.6178
2003-10-25,151,137.71085
2019-10-30,96,113.894966
2018-05-09,136,108.044464
2022-04-20,109,107.401436
2006-09-21,112,110.94441
2009-10-14,124,110.00881
2012-10-01,127,122.12361
2022-12-26,48,56.124428
2014-11-13,57,55.1619
2023-05-15,108,111.08427
2014-06-13,187,175.05852
2014-07-22,170,172.89172
2019-01-01,47,51.4866
2017-07-07,187,178.4935
2023-05-06,127,136.23071
2001-06-17,223,209.34044
2004-04-18,139,139.73491
2013-01-27,70,67.91615
2004-01-23,60,58.731247
2000-03-06,116,106.3291
2005-01-06,57,57.482002
2013-06-09,201,211.99156
2000-12-20,49,58.731834
2012-02-05,68,63.663174
2009-03-19,100,92.475174
2008-06-12,192,170.74336
2023-09-16,121,141.33047
2010-01-28,56,56.225544
2016-05-18,105,117.69191
2001-04-17,119,111.520485
2005-08-19,181,174.13374
2006-03-26,113,140.14322
2021-05-30,161,127.29101
2010-12-24,54,57.068707
2007-10-26,105,107.95142
2011-06-24,126,147.02776
2002-05-18,133,130.3172
2004-03-30,128,104.63524
2000-11-19,71,66.18622
2024-02-28,54,54.20701
2011-05-11,120,106.87494
2005-10-15,132,132.79044
2012-02-10,38,51.52635
2004-06-03,130,135.9153
2009-08-02,200,218.4205
2022-12-13,50,58.70961
2006-06-30,167,174.32198
2008-03-16,95,109.97312
2002-12-11,51,57.271355
2008-01-05,82,70.20706
2022-03-25,100,112.64745
2016-01-05,56,58.45856
2003-09-01,101,117.02927
2009-10-20,123,107.318596
2006-08-01,175,177.10347
2013-08-17,208,208.88686
2022-11-09,55,55.513355
2010-10-09,134,132.02226
2000-03-14,145,114.31442
2019-09-17,110,116.325455
2013-12-20,49,57.36682
2024-06-08,235,211.36511
2023-04-12,103,108.01049
2022-07-30,220,209.76205
2021-11-06,70,68.75618
2003-10-05,127,127.426834
2022-08-30,166,172.32123
2021-01-24,77,70.493
2024-02-02,53,62.669174
2005-05-11,125,109.5592
2023-05-30,123,119.35207
2013-08-01,194,176.18198
2013-07-09,147,143.87885
2020-04-06,103,108.30999
2021-06-21,159,170.27002
2003-05-04,155,143.10431
2009-01-22,44,58.044834
2011-02-28,56,55.277798
2020-03-23,97,111.90892
2022-04-26,112,110.59475
2021-11-26,50,58.52567
2016-07-16,198,211.83603
2001-03-25,143,136.80995
2010-08-25,178,172.75626
2008-09-16,86,100.62108
2022-06-04,202,211.88351
2013-05-22,124,115.75317
2000-06-26,172,173.87593
2000-05-12,123,111.87804
2004-07-23,162,179.5919
2018-09-23,125,135.18634
2007-01-26,43,58.02172
2000-01-01,71,62.961433
2024-02-03,75,67.89785
2019-12-25,57,57.170567
2010-07-22,156,173.57845
2023-06-18,212,208.5721
2015-08-27,161,174.98735
2019-04-03,135,108.65622
2005-06-18,205,208.62042
2021-02-28,78,79.64008
2010-02-09,52,53.76129
2022-10-20,112,107.60316
2013-08-21,147,143.20871
2022-08-12,187,174.36082
2023-06-21,163,173.31473
2012-08-27,152,146.27264
2001-02-12,51,59.98262
2020-04-21,98,113.7389
2012-12-30,56,64.828674
2002-10-24,104,111.225365
2000-06-06,176,178.19908
2001-01-23,54,56.22845
2008-03-30,134,137.41127
2018-04-21,143,133.958
2022-04-04,96,104.23201
2004-06-02,194,177.25682
2016-08-17,185,171.14558
2012-05-30,144,109.687515
2001-12-13,57,55.739243
2013-10-05,132,127.917496
2001-05-25,103,98.799355
2002-11-27,50,53.666634
2017-09-03,157,131.04694
2015-05-29,108,113.375755
2010-06-23,181,173.49362
2006-11-21,69,55.26339
2020-07-20,176,175.30891
2016-09-05,109,110.39882
2005-03-03,130,112.88526
2006-09-05,93,116.318436
2014-04-17,107,106.48552
2004-11-05,46,55.13537
2005-10-08,133,110.767426
2012-11-08,42,55.457855
2012-09-25,83,98.106865
2012-02-08,36,58.813282
2008-06-07,206,211.51894
2006-07-16,230,209.3202
2015-10-13,94,111.78864
2019-02-15,50,64.61263
2012-10-30,83,114.59441
2020-10-11,117,122.272255
2010-10-31,128,135.38019
2010-07-19,133,150.77264
2012-12-14,59,53.978893
2011-01-22,72,64.445595
2002-03-05,130,105.5507
2016-10-30,149,130.95306
2005-02-07,59,60.864197
2024-04-24,120,110.69138
2014-10-16,120,110.883606
2000-09-08,117,111.78169
2014-10-14,103,113.78327
2006-06-06,162,176.68669
2008-04-07,99,105.37648
2006-09-22,92,98.597855
2004-11-18,66,56.28573
2005-11-01,52,54.63287
2007-12-07,45,41.617767
2005-06-01,192,181.01549
2003-05-18,122,129.07358
2012-07-30,190,175.51495
2017-09-20,111,116.739105
2009-07-12,215,213.40607
2017-09-11,125,115.67642
2019-02-05,56,52.827732
2021-01-05,68,58.3362
2003-11-01,63,69.01361
2008-12-16,52,55.821255
2005-10-29,134,133.87654
2012-04-16,143,107.949036
2011-09-02,128,112.1018
2017-03-02,84,114.43008
2010-07-03,227,215.40305
2005-04-12,131,103.57891
2011-04-20,122,112.02888
2018-10-02,95,109.03729
2006-02-24,46,47.82048
2013-11-08,64,54.84208
2008-04-12,128,131.35254
2005-06-25,204,206.98564
2001-09-03,115,115.73046
2019-02-25,51,60.931488
2010-05-27,136,110.15741
2023-09-02,108,138.05305
2004-11-28,61,64.736855
2022-03-01,111,99.386604
2020-01-04,70,55.731045
2006-04-20,89,108.46416
2019-03-18,105,113.93986
2023-01-05,53,50.343445
2021-01-15,67,62.01026
2024-05-13,132,107.384796
2008-03-18,109,110.444664
2001-05-18,130,110.07972
2008-02-11,48,53.61533
2000-10-01,147,124.79439
2017-10-17,125,110.30807
2013-04-28,88,117.90104
2009-10-18,127,131.6578
2023-07-07,176,173.30913
2018-08-21,198,171.04724
2018-05-29,112,113.39633
2012-06-01,154,184.64224
2023-10-23,133,108.16549
2019-05-02,94,116.45768
2013-05-03,100,114.89572
2024-02-27,55,61.124363
2001-11-14,57,51.613396
2004-02-18,53,54.30663
2002-09-24,116,112.225624
2007-05-12,132,139.04393
2004-09-16,115,110.524315
2003-03-22,123,130.60248
2003-09-08,107,117.062225
2013-12-25,44,56.315365
2002-01-14,40,58.172024
2021-02-10,53,51.49388
2012-04-10,107,105.43679
2019-10-20,122,132.35904
2004-08-28,215,210.2672
2024-03-15,99,114.30505
2014-05-26,91,114.02558
2012-09-03,109,123.250595
2017-06-18,213,208.54938
2016-05-28,166,136.70328
2010-09-23,121,115.647415
2011-08-23,180,171.1304
2001-11-24,62,66.05507
2001-04-30,120,101.84092
2021-10-31,141,132.97267
2022-09-16,115,120.92844
2002-09-09,97,115.73574
2017-02-28,44,52.98657
2000-03-20,92,112.85451
2007-03-07,103,103.806946
2006-11-22,37,43.91382
2004-08-26,197,168.19733
2017-08-16,185,174.16197
2006-01-23,65,59.835213
2017-11-02,47,53.521664
2017-09-26,95,111.96074
2022-12-11,66,65.31433
2017-08-11,161,172.61787
2004-06-30,166,171.84831
2001-03-21,119,105.677376
2020-02-19,46,55.076836
2008-08-11,157,174.00493
2015-05-07,106,116.0184
2022-09-18,101,113.30226
2008-09-01,92,123.03096
2020-03-10,80,93.90753
2009-12-03,68,57.706448
2016-12-24,71,66.308
2011-07-30,198,211.20691
2023-03-29,125,106.17627
2023-08-14,157,175.08226
2000-03-09,104,93.91905
2007-05-30,116,114.19691
2000-02-18,53,62.408997
2002-11-19,53,53.249798
2007-02-18,57,71.31001
2024-01-08,52,58.408043
2007-08-02,159,176.21552
2021-12-27,62,53.02335
2021-12-10,52,54.074787
2012-10-16,120,113.795494
2016-11-12,68,64.22928
2012-05-31,105,101.65478
2008-06-22,228,201.60771
2004-01-07,62,57.167038
2014-05-14,99,106.66123
2001-01-28,69,68.95289
2014-09-22,97,118.2986
2000-08-18,172,172.85817
2003-08-13,159,173.54655
2000-02-11,53,58.50504
2011-07-19,197,175.54437
2010-04-30,135,110.54607
2023-01-25,48,56.59189
2011-10-23,168,136.57745
2009-11-23,45,59.57815
2016-04-02,166,135.71774
2006-10-17,86,94.803345
2019-06-25,173,174.03363
2006-08-17,180,165.54463
2003-08-16,205,209.92604
2014-07-19,199,210.8091
2016-04-14,89,95.79528
2011-06-28,155,174.46597
2004-01-31,63,60.857567
2018-09-21,89,110.646126
2007-05-16,143,106.718765
2000-03-02,144,106.11234
2011-11-26,69,66.51644
2006-11-28,58,54.217514
2006-11-26,54,67.27288
2023-03-22,99,104.83094
2001-02-06,47,56.192894
2000-11-28,67,52.891598
2020-04-18,132,132.61603
2002-10-06,148,129.56718
2003-03-14,110,113.90314
2007-01-18,63,57.947594
2021-07-03,201,215.88872
2017-09-16,118,139.89919
2007-06-08,191,178.97707
2018-06-04,172,172.1237
2011-06-01,190,175.4178
2019-06-05,192,178.45023
2020-02-20,48,56.204033
2003-12-09,58,58.920227
2016-11-19,54,67.91753
2006-07-17,173,179.38885
2017-02-06,59,59.580593
2003-08-27,167,173.78703
2019-10-10,118,115.54369
2022-10-24,119,111.227104
2024-04-29,88,109.01243
2015-12-01,49,55.337795
2004-11-10,66,55.944637
2007-04-05,94,108.32959
2008-01-11,38,49.41745
2008-01-24,50,57.8981
2014-09-12,118,114.286194
2001-12-07,65,51.565243
2022-12-07,57,53.801323
2016-09-23,111,114.12642
2022-01-08,65,66.46478
2021-04-06,115,107.50339
2009-12-04,58,57.642643
2021-04-25,114,131.68091
2013-07-20,213,209.36829
2004-04-11,139,140.31738
2010-10-12,129,107.914604
2024-04-20,163,134.4803
2004-04-24,137,127.72785
2001-11-27,59,53.459126
2003-01-08,57,56.044735
2001-04-18,143,106.40616
2001-01-14,71,60.210033
2021-10-06,109,109.98649
2017-04-26,122,110.29679
2012-08-14,166,173.63333
2023-05-10,103,108.44863
2017-06-10,212,211.60587
2011-08-24,168,173.7389
2011-11-05,76,70.06843
2011-03-05,151,131.56816
2001-01-16,57,56.785835
2015-12-11,50,53.855644
2013-08-10,210,209.91594
2005-07-01,164,180.44426
2008-10-11,130,132.00935
2019-06-20,155,173.1529
2014-08-03,206,218.26797
2018-03-09,98,111.44429
2000-02-28,50,54.707664
2021-03-30,120,104.735016
2005-04-18,96,112.00056
2005-12-31,85,64.43759
2021-02-01,59,52.355
2019-05-26,159,138.81332
2008-01-31,72,55.188553
2024-07-21,208,208.07889
2007-09-13,81,115.61176
2003-04-08,122,112.37
2024-08-03,210,211.34686
2002-05-08,87,93.45865
2012-01-16,43,55.707123
2024-03-29,116,113.413414
2024-04-18,112,106.94545
2018-02-13,63,53.209393
2004-03-16,102,110.43753
2024-07-18,178,172.13295
2022-01-29,72,62.14928
2005-06-15,181,172.61942
2007-04-17,111,108.53281
2014-12-20,83,67.17859
2013-03-22,132,111.78471
2011-11-29,63,54.86395
2006-02-01,61,61.59195
2011-12-16,72,56.474613
2005-11-02,60,54.132065
2006-03-23,137,111.58547
2011-06-17,194,172.53996
2015-06-05,196,180.61227
2017-11-19,70,67.729004
2015-02-04,52,64.229515
2009-04-06,88,105.08829
2004-03-13,129,123.97688
2009-02-19,48,55.641006
2019-01-12,55,68.84752
2020-04-10,131,113.483086
2010-01-04,56,57.535435
2017-04-01,130,108.60544
2020-10-06,110,107.43145
2012-05-02,85,94.51022
2008-06-14,155,162.2688
2006-09-12,113,117.015205
2000-08-02,146,145.71088
2014-04-06,139,137.68312
2019-07-23,183,175.907
2018-11-11,53,61.755436
2002-05-12,164,136.27077
2000-01-04,64,57.672546
2022-07-23,194,212.10617
2024-05-06,108,116.13558
2009-09-25,139,109.14313
2023-12-30,78,64.89936
2000-06-30,131,152.4819
2004-06-06,217,215.03099
2010-12-15,47,56.59335
2016-07-30,223,209.76205
2011-10-06,96,110.3438
2012-11-03,76,75.95796
2007-10-11,131,114.61847
2005-01-18,65,55.108707
2005-04-06,87,109.982475
2021-05-28,110,112.17201
2023-03-19,122,137.2105
2018-06-24,213,204.97092
2021-02-02,43,54.894062
2010-07-01,179,179.75583
2000-03-11,156,129.66507
2001-06-28,175,172.76326
2014-05-21,110,109.815216
2002-04-15,118,111.62681
2008-01-18,66,60.333096
2004-11-25,57,55.875595
2024-06-16,222,208.78537
2013-03-31,147,138.93477
2023-10-27,120,111.6429
2001-01-02,50,50.74785
2018-08-17,185,174.90752
2018-01-16,66,56.042294
2015-09-08,113,111.57764
2018-06-15,190,174.57928
2002-05-27,96,116.43272
2021-01-18,47,47.516174
2008-03-01,131,126.717926
2023-12-24,81,67.36026
2024-01-29,48,58.390636
2005-11-15,42,55.80558
2022-02-27,75,73.96884
2012-12-05,43,57.230145
2022-10-19,100,111.3474
2004-03-24,99,109.25857
2019-04-13,130,140.40489
2023-09-27,116,112.457504
2023-01-17,56,57.614735
2011-08-02,134,146.7602
2013-10-24,103,109.4717
2019-06-10,167,177.30331
2003-12-03,38,42.83088
2017-07-02,213,218.82483
2013-10-25,111,112.10768
2022-01-13,59,57.1347
2008-07-28,188,174.5448
2005-11-27,68,77.404976
2017-07-11,190,175.69809
2010-08-05,183,174.76018
2022-06-15,190,170.68123
2008-02-08,56,64.31943
2007-09-17,103,115.51257
2011-12-01,67,54.034176
2017-05-21,123,124.67864
2008-12-23,48,41.73532
2006-09-30,145,142.6149
2000-08-06,225,214.45816
2022-09-23,111,118.24885
2017-12-12,46,58.156742
2017-10-13,124,117.18051
2005-10-11,129,108.38056
2003-05-29,112,114.75909
2013-07-05,172,179.28629
2007-10-04,131,117.70946
2018-08-31,194,173.98567
2013-09-20,134,116.16839
2004-07-01,164,146.78159
2020-07-11,210,215.41699
2019-05-27,90,113.557335
2001-07-30,166,171.95929
2008-05-22,99,112.93175
2003-03-12,88,114.95024
2007-09-21,137,110.10829
2014-06-15,197,210.07056
2001-02-19,60,53.70369
2010-04-03,101,128.89293
2022-07-20,155,172.99777
2004-10-13,132,110.61237
2002-01-29,55,59.32414
2003-10-17,133,111.062775
2018-07-27,169,179.64714
2003-04-16,73,93.99715
2010-05-09,132,146.84567
2020-09-11,91,92.95569
2005-05-08,107,139.08531
2008-08-12,183,173.86212
2007-07-05,161,178.502
2018-07-03,163,177.15263
2019-09-12,111,117.289825
2007-02-05,39,55.362755
2004-10-12,88,108.86384
2002-02-21,54,60.80764
2005-01-14,58,62.49687
2000-11-24,50,55.71108
2015-06-09,150,142.5895
2013-03-12,96,114.190956
2008-04-20,164,142.17845
2008-05-28,131,105.86799
2008-09-29,115,112.49419
2014-06-21,190,207.81067
2003-01-16,51,58.48498
2005-11-08,58,55.928837
2023-07-16,220,208.34128
2013-02-06,54,61.98142
2015-05-10,116,137.87607
2003-07-05,222,217.03053
2016-08-24,184,170.65347
2006-02-17,64,58.888813
2012-03-05,117,116.02615
2007-06-22,161,173.97105
2013-04-22,117,108.85515
2020-09-05,120,136.3922
2014-09-15,135,115.07985
2002-08-28,157,174.80238
2012-01-29,58,69.33389
2009-11-17,43,55.820244
2014-04-18,91,109.35369
2010-04-04,101,137.48735
2016-10-16,158,132.7908
2023-10-09,97,110.17636
2017-06-19,180,172.5095
2017-01-06,73,63.15617
2003-07-06,229,211.65504
2022-03-09,102,91.53374
2011-04-03,115,151.28104
2021-06-22,165,171.31123
2003-12-08,44,57.554993
2005-12-23,64,54.001057
2023-09-08,99,115.7876
2000-04-21,104,111.79919
2020-10-15,105,113.031975
2012-01-25,65,56.448643
2005-11-22,58,51.706615
2011-11-13,59,65.62118
2020-11-21,55,73.77822
2010-03-06,111,128.83824
2021-08-02,165,175.49724
2009-07-29,195,175.04478
2014-11-29,77,65.49164
2018-12-06,52,57.488697
2007-04-30,144,118.63395
2007-07-11,155,174.37288
2003-07-22,197,174.49635
2013-02-22,64,64.26513
2002-01-10,50,58.98597
2010-04-29,123,109.44362
2021-06-16,179,171.60545
2008-02-02,68,66.247765
2018-08-11,198,212.33902
2010-10-24,145,133.88425
2016-06-16,135,141.72691
2016-02-25,64,54.969505
2006-10-14,122,135.53435
2013-10-07,120,108.941925
2016-04-30,143,136.41946
